,description,price,url,condition,Brand,Processor,Storage,Touchscreen,HDMI,Chromebook,OS,storage,RAM,screensize
253,Refurbished: DELL Grade A Laptop Latitude 3510 9HNP4 Intel Core i5 10th Gen 10210U (1.60GHz) 4GB Memory 500GB HDD Intel UHD Graphics 15.6  inch Windows 10 Pro 64-bit,457.99,https://www.newegg.com/black-dell-latitude-3510-9hnp4-work-business/p/N82E16834343317?Item=N82E16834343317&Description=laptop&cm_re=laptop-_-34-343-317-_-Product,old,Dell,i5,HDD,no,no,no,windows,500,4,15.6
254,Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0  inch Windows 10 Pro 64-bit,715.99,https://www.newegg.com/dell-latitude-5480/p/N82E16834343254?Item=N82E16834343254&Description=laptop&cm_re=laptop-_-34-343-254-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14.0
255,Refurbished: DELL Grade A Laptop Latitude 5590 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 15.6  inch Windows 10 Pro 64-bit,295.99,https://www.newegg.com/dell-latitude-5590/p/N82E16834343327?Item=N82E16834343327&Description=laptop&cm_re=laptop-_-34-343-327-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,15.6
256,"Refurbished: Dell Latitude E6420 14  inch 1600x900 HD+ Laptop PC, Intel Core i7-2760QM 2.40GHz, 8GB DDR3 RAM, 256GB SSD, NVIDIA NVS 4200M, Win-10 Pro/ DVD-ROM/ Grade B+",497.99,https://www.newegg.com/black-slate-dell-latitude-e6420-mainstream/p/1TS-000A-0AZR7?Item=9SIADT2BN45255&Description=laptop&cm_re=laptop-_-1TS-000A-0AZR7-_-Product,old,Dell,i7,SSD,no,no,no,windows,256,8,14
257,Refurbished: DELL Grade A Laptop 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,361.99,https://www.newegg.com/dell-7490/p/N82E16834343332?Item=N82E16834343332&Description=laptop&cm_re=laptop-_-34-343-332-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14.0
258,Refurbished: DELL Grade A Laptop Latitude 7390 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3  inch Touchscreen Windows 10 Pro 64-bit,350.99,https://www.newegg.com/dell-latitude-7390/p/N82E16834343032?Item=N82E16834343032&Description=laptop&cm_re=laptop-_-34-343-032-_-Product,old,Dell,i7,SSD,yes,no,no,windows,512,16,13.3
259,Refurbished: DELL Grade B Laptop Latitude E7250 Intel Core i5 5th Gen 5300U (2.30GHz) 8GB Memory 240 GB SSD Intel HD Graphics 5500 12.5  inch Windows 10 Pro 64-bit,369.99,https://www.newegg.com/dell-latitude-e7250/p/N82E16834343027?Item=N82E16834343027&Description=laptop&cm_re=laptop-_-34-343-027-_-Product,old,Dell,i5,SSD,no,no,no,windows,240,8,12.5
260,Refurbished: DELL Grade B Laptop Latitude 5480 Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,716.99,https://www.newegg.com/dell-latitude-5480/p/N82E16834343220?Item=N82E16834343220&Description=laptop&cm_re=laptop-_-34-343-220-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
261,Refurbished: DELL Laptop E6430 Intel Core i5 3rd Gen 3320M (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 4000 14.0  inch Windows 10 Pro 64-Bit,422.99,https://www.newegg.com/brown-dell-e6430/p/N82E16834294684?Item=N82E16834294684&Description=laptop&cm_re=laptop-_-34-294-684-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,14.0
262,Refurbished: DELL Grade B Laptop Latitude 7480 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0  inch Windows 10 Pro 64-bit,529.99,https://www.newegg.com/dell-latitude-7480/p/N82E16834343033?Item=N82E16834343033&Description=laptop&cm_re=laptop-_-34-343-033-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14.0
263,Refurbished: DELL Grade A Laptop Latitude 7280 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 12.5  inch Windows 10 Pro 64-bit,893.99,https://www.newegg.com/dell-latitude-7280/p/N82E16834343379?Item=N82E16834343379&Description=laptop&cm_re=laptop-_-34-343-379-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,12.5
264,Refurbished: DELL Grade A Laptop 5590 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 15.6  inch Windows 10 Pro 64-bit,729.99,https://www.newegg.com/dell-5590/p/N82E16834343006?Item=N82E16834343006&Description=laptop&cm_re=laptop-_-34-343-006-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,15.6
265,Refurbished: DELL Grade A Laptop Latitude 5480 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,376.99,https://www.newegg.com/dell-latitude-5480/p/N82E16834343371?Item=N82E16834343371&Description=laptop&cm_re=laptop-_-34-343-371-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,14.0
266,Refurbished: DELL Grade A Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,624.99,https://www.newegg.com/dell-latitude-7490/p/N82E16834343363?Item=N82E16834343363&Description=laptop&cm_re=laptop-_-34-343-363-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,14.0
267,Refurbished: DELL Grade A Laptop Precision 5520 Intel Core i7 7th Gen 7820HQ (2.90GHz) 16GB Memory 512 GB SSD Intel HD Graphics 630 15.6  inch Windows 10 Pro 64-bit,561.99,https://www.newegg.com/dell-precision-5520/p/N82E16834343223?Item=N82E16834343223&Description=laptop&cm_re=laptop-_-34-343-223-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
268,Refurbished: DELL Grade A Laptop Latitude 14 Rugged 5414 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0  inch Touchscreen Windows 10 Pro 64-bit,540.99,https://www.newegg.com/dell-latitude-14-rugged-5414-work-business/p/N82E16834343516?Item=N82E16834343516&Description=laptop&cm_re=laptop-_-34-343-516-_-Product,old,Dell,i5,SSD,yes,no,no,windows,512,16,14.0
269,Refurbished: DELL Grade C Laptop Latitude 12 Rugged Extreme 7214 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 12.3  inch Touchscreen Windows 10 Pro 64-bit,583.99,https://www.newegg.com/dell-latitude-12-rugged-extreme-7214-work-business/p/N82E16834343468?Item=N82E16834343468&Description=laptop&cm_re=laptop-_-34-343-468-_-Product,old,Dell,i5,SSD,yes,no,no,windows,256,8,12.3
270,Refurbished: DELL Grade A Laptop 7490 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0  inch Windows 10 Pro 64-bit,794.99,https://www.newegg.com/dell-7490/p/N82E16834343331?Item=N82E16834343331&Description=laptop&cm_re=laptop-_-34-343-331-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14.0
271,Refurbished: DELL Grade B Laptop Latitude 7480 Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,603.99,https://www.newegg.com/dell-latitude-7480/p/N82E16834343235?Item=N82E16834343235&Description=laptop&cm_re=laptop-_-34-343-235-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
272,Refurbished: DELL Grade A Laptop Latitude 3490 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 14.0  inch Windows 10 Pro 64-bit,647.99,https://www.newegg.com/dell-latitude-3490-work-business/p/N82E16834343396?Item=N82E16834343396&Description=laptop&cm_re=laptop-_-34-343-396-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,14.0
273,Refurbished: DELL Laptop - B Grade - w/o Pen or Keyboard 5290 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 256 GB M.2 SSD 12.3  inch Touchscreen Windows 10 Pro 64bit,665.99,https://www.newegg.com/dell-5290/p/N82E16834343093?Item=N82E16834343093&Description=laptop&cm_re=laptop-_-34-343-093-_-Product,old,Dell,i7,SSD,yes,no,no,windows,256,16,12.3
274,Refurbished: DELL Grade B Laptop Precision 5520 Intel Core i7 7th Gen 7820HQ (2.90GHz) 16GB Memory 512 GB SSD Intel HD Graphics 630 15.6  inch Windows 10 Pro 64-bit,398.99,https://www.newegg.com/dell-precision-5520/p/N82E16834343224?Item=N82E16834343224&Description=laptop&cm_re=laptop-_-34-343-224-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
275,Refurbished: DELL Grade B Laptop Precision 7510 Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD Intel HD Graphics 530 15.6  inch Windows 10 Pro 64-bit,359.99,https://www.newegg.com/dell-precision-7510/p/N82E16834343237?Item=N82E16834343237&Description=laptop&cm_re=laptop-_-34-343-237-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
276,Refurbished: DELL Grade A Laptop Latitude 5400 Intel Core i5 8th Gen 8265U (1.60GHz) 16GB Memory 512 GB NVMe SSD Intel UHD Graphics 14.0  inch Windows 10 Pro 64-bit,722.99,https://www.newegg.com/dell-latitude-5400/p/N82E16834343370?Item=N82E16834343370&Description=laptop&cm_re=laptop-_-34-343-370-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,14.0
277,Refurbished: DELL Grade A Laptop 5590 Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 15.6  inch Windows 10 Pro 64-bit,672.99,https://www.newegg.com/dell-5590/p/N82E16834343005?Item=N82E16834343005&Description=laptop&cm_re=laptop-_-34-343-005-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,15.6
278,Refurbished: Dell Latitude E7270 12.5 in Laptop - Intel Core i5 6300U 6th Gen 2.4 GHz 8GB 256GB SSD Windows 10 Pro 64-Bit - Webcam,457.99,https://www.newegg.com/dell-latitude-e7270/p/1TS-000A-0ASB4?Item=1TS-000A-0ASB4&Description=laptop&cm_re=laptop-_-1TS-000A-0ASB4-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,12.5
280,Refurbished: DELL Grade A Laptop Latitude 5300 Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 13.3  inch Windows 10 Pro 64-bit,519.99,https://www.newegg.com/dell-latitude-5300-work-business/p/N82E16834343394?Item=N82E16834343394&Description=laptop&cm_re=laptop-_-34-343-394-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,13.3
281,Refurbished: DELL Grade B Laptop XPS 7490 Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0  inch Windows 10 Pro 64-bit,391.99,https://www.newegg.com/dell-xps-7490/p/N82E16834843813?Item=N82E16834843813&Description=laptop&cm_re=laptop-_-34-843-813-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
282,Refurbished: DELL Grade B Laptop Latitude 7490 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 14.0  inch Windows 10 Pro 64-bit,381.99,https://www.newegg.com/dell-latitude-7490/p/N82E16834343362?Item=N82E16834343362&Description=laptop&cm_re=laptop-_-34-343-362-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,14.0
290,"Refurbished: Grade B DELL Latitude 7480 14  inch 1920x1080 Full HD Touchscreen Notebook PC, Intel Core i7-6600U 2.60 GHz, 8 GB RAM, 512GB SSD,  Windows 10 Pro x64",532.99,https://www.newegg.com/black-dell-latitude-e7480-mainstream/p/1TS-000A-0C0P4?Item=9SIADT2CK05081&Description=laptop&cm_re=laptop-_-1TS-000A-0C0P4-_-Product,old,Dell,i7,SSD,yes,no,no,windows,512,8,14
291,Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 16GB Memory 1 TB SSD NVIDIA Quadro P1000 15.6  inch Windows 10 Pro 64-bit,957.99,https://www.newegg.com/dell-precision-5530-workstation/p/N82E16834343302?Item=N82E16834343302&Description=laptop&cm_re=laptop-_-34-343-302-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,16,15.6
292,"Refurbished: DELL Latitude 5480 14  inch 1366x768 Ultrabook PC, Intel Core i5-7200U 2.5GHz, 16GB DDR4 RAM, 512GB SSD, Win-10 Pro x64 Grade B",1571.99,https://www.newegg.com/black-dell-latitude-5480-mainstream/p/1TS-000A-0M579?Item=9SIADT2GSK0097&Description=laptop&cm_re=laptop-_-9SIADT2GSK0097-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,14
293,Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P1000 15.6  inch Windows 10 Pro 64-bit,397.99,https://www.newegg.com/dell-precision-5530/p/N82E16834343334?Item=N82E16834343334&Description=laptop&cm_re=laptop-_-34-343-334-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
294,Refurbished: DELL Grade B aptop Latitude E5470 Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD Intel HD Graphics 530 14.0  inch Windows 10 Pro 64-bit,299.99,https://www.newegg.com/dell-latitude-e5470/p/N82E16834343243?Item=N82E16834343243&Description=laptop&cm_re=laptop-_-34-343-243-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
295,Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB M.2 NVMe SSD Intel UHD Graphics 630 15.6  inch Windows 10 Pro 64-bit,313.99,https://www.newegg.com/dell-precision-5530-work-business/p/N82E16834343315?Item=N82E16834343315&Description=laptop&cm_re=laptop-_-34-343-315-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
296,Refurbished: DELL Precision 7730 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 17.3  inch Windows 10 Pro 64-bit,749.90,https://www.newegg.com/dell-precision-7730/p/N82E16834343335?Item=N82E16834343335&Description=laptop&cm_re=laptop-_-34-343-335-_-Product,old,Dell,xeon,SSD,no,no,no,windows,512,32,17.3
298,"Refurbished: DELL Latitude E7250 12.5  inch 1920x1080 Full HD Touchscreen Notebook PC, Intel Core i5-5300U 2.30GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro x64 Grade B+",899.90,https://www.newegg.com/black-dell-latitude-e7250/p/1TS-000A-0J8Y9?Item=9SIADT2FU89094&Description=laptop&cm_re=laptop-_-9SIADT2FU89094-_-Product,old,Dell,i5,SSD,yes,no,no,windows,256,8,12.5
300,"Refurbished: Dell 5577 15.6  inch FHD Gaming Laptop ( Intel Core i5-7300HQ 2.50Ghz, 8GB Ram, 256GB SSD, Nvidia GeForce GTX 1050 4GB Graphics, Windows 10 Home ) Grade A",1059.00,https://www.newegg.com/p/2WC-0009-01CY2?Item=9SIADM1GSY5590&Description=laptop&cm_re=laptop-_-9SIADM1GSY5590-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,15.6
313,"Refurbished: Dell Alienware 15 R4 15.6  inch FHD Gaming Laptop ( Intel Core i5-8300H 2.30Ghz, 8GB Ram, 1TB Hard Drive, Nvidia GeForce GTX 1060 6GB, Windows 10 Home ) Grade A",749.90,https://www.newegg.com/p/2WC-0009-01AS4?Item=9SIADM1GJ90503&Description=laptop&cm_re=laptop-_-9SIADM1GJ90503-_-Product,old,Dell,i5,HDD,no,no,no,windows,1024,8,15.6
315,"Refurbished: Dell Alienware 13 R2 13.3  inch FHD Gaming Laptop ( Intel Core i5-6200U 2.30Ghz, 8GB Ram, 256GB SSD, Nvidia GeForce GTX 960M 2GB Graphics, Windows 10 Pro ) Grade A",749.85,https://www.newegg.com/p/2WC-0009-01D54?Item=9SIADM1GUS0625&Description=laptop&cm_re=laptop-_-9SIADM1GUS0625-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,13.3
320,"Refurbished: Dell ALIENWARE M14X R1 14  inch Gaming Laptop ( Intel Core i7-2720QM CPU 2.2GHz, 8GB Ram, 500GB HD, GeFORCE GT 555M 2GB, WIN 10 Home ) Grade B",1602.99,https://www.newegg.com/p/2WC-0009-00ST6?Item=9SIADM1DSJ9989&Description=laptop&cm_re=laptop-_-9SIADM1DSJ9989-_-Product,old,Dell,i7,no storage type,no,no,no,windows,500,8,14
321,"Refurbished: Dell Alienware 13 R2 13.3  inch FHD Gaming Laptop ( Intel Core i5-6200U 2.30Ghz, 16GB Ram, 500GB Hard Drive, Nvidia GeForce GTX 960M 2GB Graphics, Windows 10 Home ) Grade A",1249.99,https://www.newegg.com/p/2WC-0009-01D88?Item=9SIADM1GVJ0311&Description=laptop&cm_re=laptop-_-9SIADM1GVJ0311-_-Product,old,Dell,i5,HDD,no,no,no,windows,500,16,13.3
322,Refurbished: DELL Precision 7720 Mobile Workstation Intel Core i7 6th Gen 6920HQ (2.90GHz) 16 GB Memory 512 GB SSD NVIDIA Quadro P3000 17.3  inch Windows 10 Pro 64-bit Grade A,809.99,https://www.newegg.com/dell-precision-7720-workstation/p/N82E16834343416?Item=N82E16834343416&Description=laptop&cm_re=laptop-_-34-343-416-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,17.3
323,Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 630 15.6  inch Windows 10 Pro 64-bit,1369.99,https://www.newegg.com/dell-precision-5530-work-business/p/N82E16834343314?Item=N82E16834343314&Description=laptop&cm_re=laptop-_-34-343-314-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
324,Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P1000 15.6  inch 4K / UHD Touchscreen Windows 10 Pro 64-bit,947.99,https://www.newegg.com/dell-precision-5530-workstation/p/N82E16834343520?Item=N82E16834343520&Description=laptop&cm_re=laptop-_-34-343-520-_-Product,old,Dell,xeon,SSD,yes,no,no,windows,1024,32,15.6
325,Refurbished: DELL Precision 3561 Mobile Workstation Intel Core i7 11th Gen 11850H (2.50 GHz) 32GB Memory 512 GB PCIe SSD NVIDIA T600 15.6  inch Windows 10 Pro 64-bit,1196.99,https://www.newegg.com/dell-precision-3561-workstation/p/N82E16834343480?Item=N82E16834343480&Description=laptop&cm_re=laptop-_-34-343-480-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
326,Refurbished: DELL Precision 5540 Grade A Mobile Workstation Intel Core i7 9th Gen 9750 H (2.60GHz) 32GB Memory 1 TB PCIe SSD NVIDIA Quadro T1000 15.6  inch 4K / UHD Windows 10 Pro 64-bit,379.99,https://www.newegg.com/dell-precision-5540/p/N82E16834343340?Item=N82E16834343340&Description=laptop&cm_re=laptop-_-34-343-340-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
327,Refurbished: DELL Precision 7530 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 15.6  inch Windows 10 Pro 64-bit,260.99,https://www.newegg.com/dell-precision-7530/p/N82E16834343337?Item=N82E16834343337&Description=laptop&cm_re=laptop-_-34-343-337-_-Product,old,Dell,xeon,SSD,no,no,no,windows,512,32,15.6
328,Refurbished: DELL Precision 5520 Grade A Mobile Workstation Intel Xeon E3-1505M v6 (3.0GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6  inch Windows 10 Pro 64-bit,551.99,https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834343450?Item=N82E16834343450&Description=laptop&cm_re=laptop-_-34-343-450-_-Product,old,Dell,xeon,SSD,no,no,no,windows,512,32,15.6
329,Refurbished: DELL Precision 5760 Mobile Workstation Intel Core i5 11th Gen 11500H (2.50GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 17.0  inch Windows 10 Pro 64-bit,299.99,https://www.newegg.com/dell-precision-5760-work-business/p/N82E16834343484?Item=N82E16834343484&Description=laptop&cm_re=laptop-_-34-343-484-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,17.0
330,Refurbished: DELL Precision 7720 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3000 17.3  inch Windows 10 Pro 64-bit,288.99,https://www.newegg.com/dell-precision-7720/p/N82E16834343377?Item=N82E16834343377&Description=laptop&cm_re=laptop-_-34-343-377-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,17.3
331,Refurbished: DELL Precision 7530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P2000 15.6  inch Windows 10 Pro 64-bit,338.99,https://www.newegg.com/dell-precision-7530/p/N82E16834343339?Item=N82E16834343339&Description=laptop&cm_re=laptop-_-34-343-339-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
332,Refurbished: DELL Grade A aptop Latitude E5470 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0  inch Windows 10 Pro 64-bit,499.90,https://www.newegg.com/dell-latitude-e5470/p/N82E16834343241?Item=N82E16834343241&Description=laptop&cm_re=laptop-_-34-343-241-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14.0
333,Refurbished: Dell/3340/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/13.3  inch/Win10P64/B GRADE,519.99,https://www.newegg.com/gray-dell-3340-everyday-value/p/N82E16834846219?Item=N82E16834846219&Description=laptop&cm_re=laptop-_-34-846-219-_-Product,old,Dell,i5,SSD,no,no,no,windows,128,8,13.3
334,"Refurbished: Refurbished A GRADE Dell E5570 Core i5-6200U 2.3GHz, 16GB Ram, 512GB SSD, 15.6  inch, HD, Win 10 PRO 64bit, CAM",425.99,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834843606?Item=N82E16834843606&Description=laptop&cm_re=laptop-_-34-843-606-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,15.6
335,"Refurbished: Dell Latitude E6430 14  inch 1600x900 HD+ Notebook PC, Intel Core i7-3520M 2.9GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro, NVIDIA NVS 5200M / DVD±RW/ Grade B+",439.99,https://www.newegg.com/black-slate-dell-latitude-e6430-mainstream/p/1TS-000A-0B8M5?Item=9SIADT2BWT8695&Description=laptop&cm_re=laptop-_-9SIADT2BWT8695-_-Product,old,Dell,i7,SSD,no,no,no,windows,256,8,14
336,Refurbished: Dell/3340/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/13.3  inch/Win10P64/A GRADE,516.99,https://www.newegg.com/gray-dell-3340-everyday-value/p/N82E16834846218?Item=N82E16834846218&Description=laptop&cm_re=laptop-_-34-846-218-_-Product,old,Dell,i5,SSD,no,no,no,windows,128,8,13.3
338,"Refurbished: Dell XPS 9343 13.3  inch Ultrabook ( Intel Core i5-5200U, 4GB Ram, 128GB SSD, Windows 10 Home ) Grade A",477.99,https://www.newegg.com/p/1TS-000A-0H241?Item=9SIADM1FRZ6745&Description=laptop&cm_re=laptop-_-9SIADM1FRZ6745-_-Product,old,Dell,i5,SSD,no,no,no,windows,128,4,13.3
341,"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6300HQ 2.3GHz, 16GB Ram, 256GB SSD, 14  inch, HD, Win 10 PRO 64bit, CAM",515.99,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843601?Item=N82E16834843601&Description=laptop&cm_re=laptop-_-34-843-601-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,14
342,"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6440HQ 2.6GHz, 16GB Ram, 1TB SSD, 14  inch, HD, Win 10 PRO 64bit, CAM",749.99,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843602?Item=N82E16834843602&Description=laptop&cm_re=laptop-_-34-843-602-_-Product,old,Dell,i5,SSD,no,no,no,windows,1024,16,14
344,"Refurbished: Dell Latitude 3310 13.3  inch 8GB 256GB SSD Core™ i5-8265U 1.6GHz Win10P, Black",669.99,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0FZZ2?Item=1TS-000A-0FZZ2&Description=laptop&cm_re=laptop-_-1TS-000A-0FZZ2-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,13.3
345,"Refurbished: Refurbished A GRADE Dell E7270 Core i5-6300U 2.4GHz, 16GB Ram, 1TB M.2-NVMe, 12.5  inch, HD, Win 10 PRO 64bit, CAM",609.99,https://www.newegg.com/gray-dell-e7270-workstation/p/N82E16834843611?Item=N82E16834843611&Description=laptop&cm_re=laptop-_-34-843-611-_-Product,old,Dell,i5,no storage type,no,no,no,windows,1024,16,12.5
348,"Refurbished: Dell Latitude 5410 14  inch 8GB 256GB SSD Core™ i5-10210U 1.6GHz Win10P, Silver",399.99,https://www.newegg.com/silver-dell-latitude-5410-workstation/p/1TS-000A-0EJW2?Item=1TS-000A-0EJW2&Description=laptop&cm_re=laptop-_-1TS-000A-0EJW2-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,14
349,"Refurbished: Dell Latitude 3310 13.3  inch 4GB 128GB SSD Core™ i5-8265U 1.6GHz Win10P, Black",499.99,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0JWG1?Item=1TS-000A-0JWG1&Description=laptop&cm_re=laptop-_-1TS-000A-0JWG1-_-Product,old,Dell,i5,SSD,no,no,no,windows,128,4,13.3
350,"Refurbished: Refurbished A GRADE Dell Precision 5510 Xeon E3-1505M V5 2.8GHz, 16GB Ram, 1TB SSD, 15.6  inch, FHD, Win 10 PRO 64bit, CAM, NVIDIA Quadro M1000M",479.99,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834843586?Item=N82E16834843586&Description=laptop&cm_re=laptop-_-34-843-586-_-Product,old,Dell,xeon,SSD,no,no,no,windows,1024,16,15.6
351,"Refurbished: Dell Latitude 5410 14  inch 8GB 256GB Intel Core i5-10210U X4 1.6GHz Win10, Silver NO WEBCAM",529.99,https://www.newegg.com/silver-dell-latitude-5410-workstation/p/1TS-000A-0FZZ8?Item=1TS-000A-0FZZ8&Description=laptop&cm_re=laptop-_-1TS-000A-0FZZ8-_-Product,old,Dell,i5,no storage type,no,no,no,windows,256,8,14
